Bib_ID,item_barcode,"Nhan đề","Tác giả","Nhà xuất bản","Năm xuất bản"
6938,000026767,"Quản lý nhân sự trong thời đại số = The manager's path / Camille Fournier; Uyên Hương Mẫn","Fournier, Camille","Công thương,",2019
6939,000026901,"Quản trị truyền thông marketing tích hợp : Lý thuyết và tình huống ứng dụng của các công ty Việt Nam / Lưu Đan Thọ, Tôn Thất Hoàng Hải, Cao Minh Nhựt","Lưu, Đan Thọ","Tài chính,",2016
6940,000026880,"Marketing dịch vụ hiện đại : Lý thuyết và tình huống ứng dụng của các công ty Việt Nam / Lưu Đan Thọ, Tôn Thất Hoàng Hải, Cao Minh Nhựt","Lưu, Đan Thọ","Tài chính,",2016
6942,000028181,"Giáo trình Kinh tế nguồn nhân lực /  Trần Xuân Cầu ... [và những người khác]",,"Đại học Kinh tế Quốc dân,",2019
6943,000026865,"Thị trường chứng khoán /  Lê Hoàng Nga","Lê, Hoàng Nga","Tài chính,",2020
6944,000026888,"Tổ chức kế toán trong các đơn vị kinh tế /  Phạm Đức Cường","Phạm, Đức Cường","Tài chính,",2020
6945,000028557,"Giáo trình Khởi sự kinh doanh /  Nguyễn Ngọc Huyền ... [và những người khác]",,"Đại học Kinh tế Quốc dân,",2020
6946,000026868,"Điều khiển tối ưu trong công nghệ sinh học /  Hoàng Đình Hoà, Phạm Việt Cường","Hoàng, Đình Hoà","Bách khoa Hà Nội,",2015
6947,000026867,"Cấu trúc dữ liệu và thuật toán /  Nguyễn Đức Nghĩa","Nguyễn, Đức Nghĩa","Bách khoa Hà Nội,",2020
6948,000026866,"Ứng dụng tin học trong tính toán, thiết kế máy và thiết bị thực phẩm /  Nguyễn Đức Trung, Nguyễn Minh Hệ, Nguyễn Ngọc Hoàng","Nguyễn, Đức Trung","Bách khoa Hà Nội,",2020
6949,000026898,"Bài giảng Pháp luật kinh doanh quốc tế /  Trần Văn Nam, Trần Thị Nguyệt, Trần Thị Hồng Nhung","Trần, Văn Nam","Đại học Kinh tế Quốc dân,",2019
6950,000026766,"Tài liệu bồi dưỡng kế toán - Kế toán trưởng đơn vị hành chính sự nghiệp : Theo thông tư số 107/2017/TT - BTC ngày 10/10/2017 của Bộ Tài Chính / Phạm Văn Đăng ... [và những người khác]",,"Tài chính,",2018
6951,000026834,"Kế toán tài chính doanh nghiệp thương mại dịch vụ /  Vũ Thị Kim Anh ... [và những người khác]",,"Tài chính,",2020
6952,000026765,"Vi điều khiển và ứng dụng - Giáo trình thực hành PIC /  Nguyễn Đình Phú, Phan Vân Hoàn, Trương Ngọc Anh","Nguyễn, Đình Phú","Thanh niên,",2018
6954,000026763,"Lập trình Windows form và Web form với C# : Xây dựng ứng dụng ... / Nguyễn Tất Bảo Thiện, Phạm Quang Hiển","Nguyễn, Tất Bảo Thiện","Thanh niên,",2020
6955,000026836,"Bài tập cơ học kết cấu.  Lều Thọ Trình, Nguyễn Mạnh Yên","Lều, Thọ Trình","Khoa học và kỹ thuật,",2020
6956,000026762,"Lập trình IoT với Arduino /  Lê Mỹ Hà, Phạm Quang Huy","Lê, Mỹ Hà","Thanh niên,",2019
6957,000026761,"Quản lý sản xuất /  Nguyễn Như Phong","Nguyễn, Như Phong","Đại học Quốc gia Tp. Hồ Chí Minh,",2016
6958,000026760,"Kỹ năng giao tiếp kinh doanh /.  Nguyễn Văn Hùng ... [và những người khác]",,"Kinh tế Tp. Hố Chí Minh,",2018
6959,000026759,"Kỹ thuật bảo trì công nghiệp /  Phạm Ngọc Tuấn","Phạm, Ngọc Tuấn","Đại học Quốc gia Tp. Hồ Chí Minh,",2017
6960,000026758,"Độ tin cậy kết cấu /  Cao Văn Vui","Cao, Văn Vui","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
6961,000026757,"Luật kế toán hiện hành : Sửa đổi, bổ sung năm 2019 ",,"Chính trị Quốc gia sự thật,",2019
6962,000026756,"Kiểm thử phần mềm từng bước trở thành Tester chuyên nghiệp /  Nguyễn Thị Kiêm Ái","Nguyễn, Thị Kiêm Ái","Thanh niên,",2020
6963,000026845,"Marketing hiện đại : Lý thuyết và tình huống ứng dụng của các công ty Việt Nam / Lưu Đan Thọ","Lưu, Đan Thọ","Tài chính,",2015
6964,000026847,"Thiết kế và chế tạo khuôn dập /  Lê Trung Kiên, Lê Gia Bảo","Lê, Trung Kiên","Bách khoa Hà Nội,",2020
6965,000026838,"Công nghệ chất thơm thiên nhiên /  Nguyễn Năng Vinh, Nguyễn Thị Minh Tú","Nguyễn, Năng Vinh","Bách khoa Hà Nội,",2016
6966,000026848,"Lý thuyết hợp kim hóa và biến tính /  Nguyễn Hữu Dũng, Nguyễn Hồng Hải","Nguyễn, Hữu Dũng","Bách khoa Hà Nội,",2019
6967,000026905,"Nhập môn kỹ thuật tàu thủy /  Lê Thị Thái, Ngô Văn Hệ","Lê, Thị Thái","Bách khoa Hà Nội,",2017
6968,000026849,"Điều khiển vector truyền động điện xoay chiều ba pha /  Nguyễn Phùng Quang","Nguyễn, Phùng Quang","Bách khoa Hà Nội,",2020
6969,000026833,"Quản trị học đại cương /  Nguyễn Quang Chương, Lê Thu Thuỷ, Bùi Thanh Nga","Nguyễn, Quang Chương","Bách khoa Hà Nội,",2017
6970,000026832,"Hành vi người tiêu dùng - Từ lý thuyết tới thực tiễn : Trường hợp phát triển xe điện hai bánh tại thành phố Hà Nội / Trịnh Thu Thuỷ ... [và những người khác]",,"Bách khoa Hà Nội,",2020
6971,000026831,"Quản trị sự thay đổi trong các tổ chức = Managing change in organizations / Phạm Vũ Khiêm, Hứa Thùy Trang","Phạm, Vũ Khiêm","Bách khoa Hà Nội,",2020
6972,000026843,"Biến dạng dẻo kim loại và hợp kim ở nhiệt độ cao /  Nguyễn Trọng Giảng ... [và những người khác]",,"Bách khoa Hà Nội,",2019
6973,000026785,"Lý thuyết tàu thủy.  Trần Công Nghị","Trần, Công Nghị","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
6974,000026784,"Quản trị chuỗi cung ứng.  Đinh Bá Hùng Anh, Lê Hữu Hoàng","Đinh, Bá Hùng Anh","Kinh tế Thành phố Hồ Chí Minh,",2020
6975,000026783,"Kế toán quản trị /  Huỳnh Lợi ... [và những người khác]",,"Tài chính,",2020
6976,000026840,"Phân tích và điều khiển hệ phi tuyến /  Nguyễn Doãn Phước","Nguyễn, Doãn Phước","Bách khoa Hà Nội,",2020
6977,000026782,"Tối ưu kỹ thuật trong thiết kế và kết cấu tàu = Engineering optimization applied to ship design and hull structures / Trần Công Nghị; Lê Tất Hiển","Trần, Công Nghị","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
6978,000026781,"Quản lý logistics /  Đỗ Ngọc Hiền","Đỗ, Ngọc Hiền","Đại học Quốc gia Tp. Hồ Chí Minh,",2017
6979,000026780,"Quá trình và thiết bị trong công nghệ hoá học và thực phẩm.  Vũ Bá Minh, Hoàng Minh Nam","Vũ, bá Minh","Đại học Quốc gia Tp. Hồ Chí Minh,",2017
6980,000026841,"Tối ưu hoá trong điều khiển và điều khiển tối ưu /  Nguyễn Doãn Phước","Nguyễn, Doãn Phước","Bách khoa Hà Nội,",2020
6981,000026779,"Lợi thế cạnh tranh tối ưu = The ultimate competitive advantage / Shawn D. Moon, Sue Dathe-Douglass; Phạm Thị Công Minh","Moon, Shawn D","Tổng hợp TP. Hồ Chí Minh,",2019
6982,000026907,"Vật liệu kỹ thuật : Chế tạo, cấu trúc, tính chất, lựa chọn và ứng dụng / Nguyễn Khắc Xương ... [và những người khác]",,"Bách khoa Hà Nội,",2016
6983,000026778,"Kế toán chi phí /  Đoàn Ngọc Quế ... [và những người khác]",,"Kinh tế Tp. Hố Chí Minh,",2015
6984,000026904,"Kiểm thử cơ bản: Chứng chỉ ISTQB = Foundations of software testing: ISTQB certification / Rex Black ... [và những người khác]",,"Bách khoa Hà Nội,",2020
6985,000026777,"Hướng dẫn thực hành kế toán hành chính sự nghiệp theo thông tư số 107/2017/TT-BTC /  Võ Văn Nhị ... [và những người khác]",,"Tài chính,",2018
6986,000026776,"Hướng dẫn chế độ kế toán Ngân sách nhà nước và hoạt động nghiệp vụ Kho bạc Nhà nước /  Nguyễn Hữu Đại","Nguyễn, Hữu Đại","Tài chính,",2017
6987,000026775,"Quá trình và thiết bị công nghệ hoá học và thực phẩm : bài tập - Truyền nhiệt / Phạm Văn Bôn","Phạm, Văn Bôn","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
6988,000026774,"Vi điều khiển và ứng dụng - Arduino dành cho người tự học /  Phạm Quang Huy","Phạm, Quang Huy","Thanh niên,",2018
6989,000026773,"Quản lý chất lượng /  Bùi Nguyên Hùng, Nguyễn Thúy Quỳnh Loan","Bùi, Nguyên Hùng","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
6990,000026772,"Hóa đơn điện tử - Giao dịch điện tử và chế độ hoá đơn hiện hành doanh nghiệp cần biết /  Hải Thành","Hải Thành","Dân Trí,",2019
6991,000026810,"Bài tập cơ học máy /  Lại Khắc Liễm","Lại, Khắc Liễm","Đại học Quốc gia Tp. Hồ Chí Minh,",2016
6992,000026895,"Kế toán dịch vụ : Kế toán trong doanh nghiệp vận tải, nhà hàng khách sạn, doanh nghiệp xuất nhập khẩu , hướng dẫn du lịch, doanh nghiệp xây lắp / Nguyễn Phú Giang","Nguyễn, Phú Giang","Tài chính,",2008
6993,000026809,"Sản xuất tinh gọn /  Nguyễn Như Phong","Nguyễn, Như Phong","Đại học Quốc gia Tp. Hồ Chí Minh,",2019
6994,000026808,"Cơ học máy /  Lại Khắc Liễm","Lại, Khắc Liễm","Đại học Quốc gia Tp. Hồ Chí Minh,",2019
6995,000026896,"Kế toán hợp nhất kinh doanh và hợp nhất báo cáo tài chính /  Nguyễn Phú Giang","Nguyễn, Phú Giang","Tài chính,",2009
6996,000026807,"Quản trị chuỗi cung ứng.  Đinh Bá Hùng Anh, Lê Hữu Hoàng","Đinh, Bá Hùng Anh","Kinh tế Thành phố Hồ Chí Minh,",2020
6997,000026806,"Quản lý dự án /  Cao Hào Thi; Nguyễn Thuý Quỳnh Loan","Cao, Hào Thi","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
6999,000026805,"Quá trình và thiết bị công nghệ hoá học và thực phẩm.  Vũ Bá Minh","Vũ, bá Minh","Đại học Quốc gia Tp. Hồ Chí Minh,",2019
7000,000026801,"Phân tích và thiết kế giải thuật /  Dương Tuấn Anh","Dương, Tuấn Anh","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
7001,000026875,"Quản trị dịch vụ : Lý thuyết và tình huống thực hành ứng dụng của các công ty Việt Nam / Lưu Đan Thọ ... [và những người khác]",,"Tài chính,",2016
7002,000026902,"Cơ sở tính toán thiết kế máy và thiết bị thực phẩm /  Tôn Thất Minh","Tôn, Thất Minh","Bách khoa Hà Nội,",2012
7003,000026802,"Quá trình và thiết bị công nghệ hoá học &amp; thực phẩm.  Vũ Bá Minh; Võ Văn Bang","Vũ, bá Minh","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
7007,000026804,"Lập trình nâng cao PHP và MySQL = Murach's PHP and MySQL / Joel Murach, Ray Harris","Murach, Joel","Bách khoa Hà Nội,",2020
7008,000026799,"Vật liệu học /  Nguyễn Đình Phổ","Nguyễn, Đình Phổ","Đại học Quốc gia Tp. Hồ Chí Minh,",2016
7009,000026798,"Thực hành chế tạo Robot điều khiển từ xa /  Trần Thế San; Nguyễn Ngọc Phương","Trần, Thế San","Khoa học và kỹ thuật,",2020
7010,000026797,"Thủy lực /  Huỳnh Công Hoài ... [và những người khác]",,"Đại học Quốc gia Tp. Hồ Chí Minh,",2018
7011,000026796,"Các kỹ thuật nâng cao chẩn đoán sự cố máy biến áp lực /  Phạm Đình Anh Khôi","Phạm, Đình Anh Khôi","Đại học Quốc gia Tp. Hồ Chí Minh,",2017
7012,000026795,"Phân tích hoạt động kinh doanh /  Phạm Văn Dược; Huỳnh Đức Lộng , Lê Thị Minh Tuyết","Phạm, Văn Dược","Kinh tế Tp. Hố Chí Minh,",2015
7013,000026794,"Giáo trình công nghệ sản xuất các sản phẩm từ sữa và thức uống pha chế.  Lê Văn Việt Mẫn","Lê, Văn Việt Mẫn","Đại học Quốc gia Tp. Hồ Chí Minh,",2016
7014,000026793,"Quản trị nguồn nhân lực = Human resource management / Trần Kim Dung","Trần, Kim Dung","Tài chính,",2018
7015,000026792,"Bài tập chi tiết máy /  Nguyễn Hữu Lộc","Nguyễn, Hữu Lộc","Đại học Quốc gia Tp. Hồ Chí Minh,",2017
7016,000026791,"Thí nghiệm kỹ thuật chế tạo 2 = Manufacturing engineering II experiment / Trần Doãn Sơn, Trần Anh Sơn, Tôn Thiện Phương","Trần, Doãn Sơn","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
7017,000026790,"Quá trình và thiết bị công nghệ hoá học và thực phẩm : Bài tập các quá trình cơ học / Nguyễn Văn Lục, Hoàng Minh Nam","Nguyễn, Văn Lục","Đại học Quốc gia Tp. Hồ Chí Minh,",2019
7018,000026789,"Kế toán quản trị 2 /  Huỳnh Lợi... [ và những người khác]",,"Kinh tế Tp. Hố Chí Minh,",2021
7019,000026788,"Hướng dẫn thực hành sửa chữa và bảo trì máy tàu và hệ thống điện /  Đỗ Dũng, Trần Thế San","Đỗ, Dũng","Khoa học và kỹ thuật,",2015
7020,000026787,"Tin học cơ sở : Để CNTT làm việc cho bạn / Timothy J. O'Leary, Linda I. O'Leary; Trường đại học FPT","O'Leary, Timothy J.","Bách khoa Hà Nội,",2015
7021,000026786,"Lập trình hướng đối tượng bằng VC# /  Nguyễn Văn Hiệp","Nguyễn, Văn Hiệp","Đại học Quốc gia Tp. Hồ Chí Minh,",2018
7022,000026800,"Khí nén và thủy lực /  Trần Thế San; Trần Thị Kim Lang","Trần, Thế San","Khoa học và kỹ thuật,",2020
7023,000026850,"Marketing B2B - Marketing khách hàng tổ chức : Lý thuyết và tình huống thực hành ứng dụng của các công ty Việt Nam / Lưu Đan Thọ, Tôn Thất Hoàng Hải, Cao Minh Nhựt","Lưu, Đan Thọ","Tài chính,",2016
7024,000026874,"Quản trị bán hàng hiện đại : Lý thuyết và tính huống thực hành ứng dụng của các công ty Việt Nam / Lưu Đan Thọ, Nguyễn Vũ Quân","Lưu, Đan Thọ","Tài chính,",2016
7025,000028793,"Tự động hóa PLC S7 - 1200 với Tia Portal /  Trần Văn Hiếu","Trần, Văn Hiếu","Khoa học và kỹ thuật,",2020
7026,000028577,"Chính sách, cơ chế tài chính hộ trợ doanh nghiệp vừa và nhỏ và hoạt động khởi nghiệp : Phát động hành trình thanh niên khởi nghiệp ĐMST 2020 / Bộ tài chính","Bộ Tài chính","Tài chính,",2020
7504,000029716,"Phân tích và giải mạch điện tử công suất /  Phạm Quốc Hải, Dương Văn Nghi","Phạm, Quốc Hải","Khoa học và kỹ thuật,",2005
7505,000029763,"Kỹ thuật nguội /  Phí Trọng Hảo, Nguyễn Thanh Mai","Phí, Trọng Hảo","Giáo dục,",2005
7506,000029825,"Phần điện trong nhà máy điện và trạm biến áp /  Đào Quang Thạch, Phạm Văn Hòa","Đào, Quang Thạch","Khoa học và kỹ thuật,",2005
7507,000029977,"Bài tập vật lí đại cương.  Lương Duyên Bình ... [và những người khác]",,"Giáo dục,",2007
7508,000029994,"Cơ học /  Đỗ Sanh, Nguyễn Văn Đình, Nguyễn Văn Khang","Đỗ, Sanh","Giáo dục,",2003
7509,000029996,"Cơ học.  Đỗ Sanh","Đỗ, Sanh","Giáo dục,",2004
7932,000030964,"Cẩm nang tư duy phản biện : Khái niệm và công cụ = Critical thinking : Concepts and tools / Richard Paul, Linda Elder; Dịch: Nhà xuất bản Tổng hợp Thành phố Hồ Chí Minh; Hiệu đính: Bùi Văn Nam Sơn","Paul, Richard","Tổng hợp Thành phố Hồ Chí Minh,",2016
7933,000030981,"Tỷ phú không tiền : Chucky Feeney đã bí mật cho đi của cải như thế nào / Conor O'Clery; Dịch: Xuân Chi","O'Clery, Conor","Công thương,",2021
7934,000030963,"Cẩm nang tư duy đặt câu hỏi bản chất : Dựa trên các khái niệm Tư duy phản biện và các nguyên tắc Tư duy kiểu Socrates = The thinker's guide to the art of asking essential questions : Based on Critical Thinking Concepts and Socratic Principles / Richard Paul, Linda Elder; Dịch: Nhà xuất bản Tổng Hợp Thành phố Hồ Chí Minh; Hiệu đính: Bùi Văn Nam Sơn","Paul, Richard","Tổng hợp Thành phố Hồ Chí Minh,",2019
